Order Date,Region,Category,Sub-Category,Customer Name,Quantity,Sales,Discount,Profit
2023-08-17,East,Office Supplies,Binders,Customer 92,12,131.81,0.0,30.32
2023-02-11,West,Office Supplies,Labels,Customer 62,12,225.73,0.0,48.18
2023-09-23,Central,Furniture,Tables,Customer 111,11,629.91,0.0,201.38
2024-02-16,East,Office Supplies,Binders,Customer 1,9,53.84,0.0,11.15
2023-05-09,South,Office Supplies,Labels,Customer 65,11,81.7,0.0,17.62
2024-01-27,Central,Technology,Phones,Customer 69,2,146.07,0.0,73.9
2024-02-27,Central,Office Supplies,Binders,Customer 69,13,170.13,0.2,27.33
2023-11-06,Central,Furniture,Bookcases,Customer 29,7,375.95,0.2,82.66
2023-02-16,East,Technology,Accessories,Customer 77,12,1097.17,0.3,180.42
2023-06-23,West,Office Supplies,Art,Customer 70,3,39.05,0.15,8.44
2023-03-02,East,Office Supplies,Binders,Customer 71,11,142.95,0.3,-14.15
2023-03-04,Central,Office Supplies,Art,Customer 2,4,13.38,0.2,2.2
2024-01-17,West,Technology,Phones,Customer 65,6,867.4,0.0,203.28
2024-12-01,West,Furniture,Tables,Customer 37,11,801.28,0.4,14.56
2024-06-02,Central,Technology,Phones,Customer 23,12,363.07,0.1,61.84
2024-07-06,South,Furniture,Bookcases,Customer 74,9,465.78,0.3,8.7
2023-12-28,East,Office Supplies,Labels,Customer 41,5,54.39,0.15,-3.18
2023-08-14,West,Technology,Accessories,Customer 52,7,585.88,0.1,119.44
2024-01-19,East,Office Supplies,Labels,Customer 99,5,109.91,0.0,31.11
2023-12-14,East,Furniture,Chairs,Customer 42,6,561.66,0.1,135.8
2023-09-30,Central,Office Supplies,Labels,Customer 33,6,70.02,0.1,20.46
2024-11-16,West,Office Supplies,Art,Customer 113,10,210.52,0.1,8.1
2023-11-01,East,Office Supplies,Storage,Customer 44,9,157.81,0.0,39.11
2024-09-03,Central,Office Supplies,Labels,Customer 10,1,16.24,0.1,4.64
2023-11-22,East,Furniture,Bookcases,Customer 86,8,211.78,0.0,75.87
2023-12-26,South,Technology,Copiers,Customer 79,2,185.54,0.0,47.12
2023-05-03,East,Office Supplies,Paper,Customer 63,5,69.53,0.0,4.05
2024-12-14,Central,Office Supplies,Paper,Customer 35,5,77.47,0.2,15.24
2024-02-23,Central,Office Supplies,Paper,Customer 97,7,125.75,0.15,17.63
2024-10-09,South,Office Supplies,Art,Customer 94,5,50.15,0.0,4.22
2023-04-04,East,Furniture,Tables,Customer 3,3,175.16,0.2,5.28
2023-07-03,West,Furniture,Tables,Customer 1,2,32.2,0.1,-5.98
2024-01-11,East,Furniture,Chairs,Customer 4,13,350.3,0.2,40.8
2023-02-17,East,Technology,Accessories,Customer 83,8,845.67,0.2,94.17
2024-06-12,South,Office Supplies,Art,Customer 96,8,120.13,0.15,-23.16
2024-03-20,Central,Technology,Accessories,Customer 73,8,1406.41,0.4,149.06
2024-10-03,West,Office Supplies,Storage,Customer 54,6,104.23,0.15,4.94
2023-04-17,West,Technology,Phones,Customer 22,8,1027.02,0.0,168.34
2024-05-31,Central,Office Supplies,Labels,Customer 109,1,1.67,0.15,0.32
2023-04-29,Central,Office Supplies,Storage,Customer 6,10,102.47,0.0,30.63
2024-05-02,West,Office Supplies,Paper,Customer 91,10,147.3,0.2,21.08
2023-08-23,South,Office Supplies,Labels,Customer 11,8,77.0,0.0,31.78
2024-10-10,West,Office Supplies,Binders,Customer 68,10,125.85,0.2,20.21
2023-09-24,West,Office Supplies,Art,Customer 59,9,81.28,0.15,6.21
2024-06-07,West,Office Supplies,Paper,Customer 32,5,42.86,0.0,9.84
2023-04-24,Central,Office Supplies,Labels,Customer 69,4,28.68,0.0,3.75
2023-09-22,Central,Office Supplies,Storage,Customer 64,12,147.02,0.0,13.29
2023-10-19,Central,Furniture,Chairs,Customer 55,1,40.06,0.2,-6.22
2024-02-22,South,Office Supplies,Labels,Customer 58,3,21.38,0.4,-0.18
2024-10-17,West,Office Supplies,Storage,Customer 60,1,4.26,0.0,0.38
2023-01-02,Central,Furniture,Tables,Customer 79,6,383.56,0.15,69.14
2023-03-16,West,Office Supplies,Binders,Customer 112,2,31.2,0.2,3.25
2024-11-11,South,Office Supplies,Art,Customer 54,13,196.62,0.2,25.07
2024-12-26,East,Office Supplies,Labels,Customer 25,1,10.0,0.2,1.84
2024-05-16,East,Furniture,Furnishings,Customer 19,11,453.43,0.3,111.25
2023-03-27,East,Technology,Phones,Customer 30,11,1698.52,0.0,605.83
2023-04-25,Central,Office Supplies,Binders,Customer 80,10,143.89,0.1,37.07
2024-04-17,West,Office Supplies,Binders,Customer 26,12,95.44,0.0,0.45
2024-06-18,West,Office Supplies,Paper,Customer 120,8,128.29,0.3,-15.15
2023-09-04,Central,Furniture,Tables,Customer 7,9,713.97,0.2,168.78
2023-11-06,East,Office Supplies,Art,Customer 62,1,6.54,0.2,1.82
2023-12-08,East,Technology,Copiers,Customer 92,9,833.29,0.2,19.95
2023-09-06,West,Office Supplies,Paper,Customer 116,1,8.18,0.0,0.96
2023-03-03,East,Office Supplies,Binders,Customer 50,13,78.43,0.0,-6.03
2023-08-25,South,Technology,Copiers,Customer 53,1,142.95,0.0,38.72
2023-02-26,South,Office Supplies,Paper,Customer 105,6,69.64,0.1,-4.39
2024-02-13,East,Office Supplies,Binders,Customer 95,10,16.67,0.1,3.96
2023-06-07,East,Office Supplies,Storage,Customer 107,12,224.5,0.2,41.67
2024-10-20,East,Furniture,Furnishings,Customer 74,2,142.96,0.0,56.95
2023-08-05,East,Office Supplies,Storage,Customer 108,9,97.59,0.15,-5.56
2024-04-20,South,Furniture,Chairs,Customer 10,13,512.21,0.2,66.08
2024-10-30,South,Technology,Copiers,Customer 110,8,405.51,0.2,81.35
2024-10-16,Central,Office Supplies,Binders,Customer 60,1,7.82,0.2,3.15
2024-06-22,East,Technology,Phones,Customer 59,7,689.34,0.0,118.25
2023-09-15,West,Office Supplies,Storage,Customer 77,7,85.21,0.1,14.48
2024-09-04,Central,Office Supplies,Art,Customer 30,10,35.61,0.2,11.56
2023-02-25,West,Office Supplies,Art,Customer 74,3,60.37,0.4,5.06
2023-12-24,West,Furniture,Bookcases,Customer 113,2,155.16,0.0,37.25
2023-03-14,East,Office Supplies,Art,Customer 42,8,96.85,0.1,8.03
2024-03-27,East,Office Supplies,Art,Customer 57,9,84.89,0.0,22.15
2023-11-02,East,Office Supplies,Storage,Customer 11,2,20.86,0.0,4.67
2024-12-25,South,Office Supplies,Paper,Customer 75,1,1.82,0.1,0.22
2023-07-02,East,Technology,Phones,Customer 78,3,459.74,0.0,146.22
2023-10-17,West,Office Supplies,Art,Customer 25,6,77.15,0.0,31.16
2023-04-08,East,Office Supplies,Binders,Customer 94,11,191.89,0.1,3.86
2024-01-29,South,Office Supplies,Storage,Customer 53,5,41.67,0.4,5.9
2024-09-07,East,Office Supplies,Paper,Customer 59,10,150.64,0.0,66.35
2023-07-18,East,Technology,Accessories,Customer 22,8,1319.12,0.0,-15.13
2024-07-12,West,Office Supplies,Art,Customer 114,2,23.79,0.0,5.46
2024-05-26,West,Office Supplies,Art,Customer 116,13,209.0,0.0,65.02
2023-10-16,South,Technology,Copiers,Customer 115,7,1074.27,0.2,101.51
2023-03-23,Central,Technology,Copiers,Customer 94,8,13.33,0.3,-2.25
2024-09-22,East,Furniture,Furnishings,Customer 46,8,604.96,0.0,62.75
2023-09-13,West,Technology,Accessories,Customer 23,1,154.16,0.2,21.48
2023-05-10,Central,Office Supplies,Binders,Customer 6,3,39.42,0.0,-2.45
2024-09-11,West,Technology,Copiers,Customer 75,9,1718.64,0.1,-46.9
2024-07-25,East,Office Supplies,Binders,Customer 112,5,72.78,0.1,18.08
2024-10-05,East,Office Supplies,Labels,Customer 28,6,88.07,0.15,5.91
2024-01-14,West,Furniture,Chairs,Customer 46,13,1599.73,0.0,348.04
2024-12-10,East,Office Supplies,Storage,Customer 79,5,117.53,0.0,24.31
2023-02-01,East,Office Supplies,Paper,Customer 81,3,19.95,0.15,-1.89
2024-01-23,South,Furniture,Bookcases,Customer 18,9,494.5,0.1,29.0
2023-03-28,East,Technology,Accessories,Customer 65,8,627.98,0.15,5.84
2023-02-26,South,Office Supplies,Labels,Customer 40,4,6.67,0.0,1.19
2023-09-23,East,Technology,Machines,Customer 88,1,91.78,0.15,6.29
2024-10-24,South,Office Supplies,Art,Customer 38,2,26.41,0.1,3.23
2024-09-05,Central,Office Supplies,Labels,Customer 109,12,191.19,0.15,8.84
2023-09-19,West,Office Supplies,Art,Customer 116,10,190.01,0.3,23.7
2024-09-21,West,Office Supplies,Storage,Customer 33,13,141.76,0.4,1.94
2023-11-23,South,Furniture,Furnishings,Customer 67,13,886.02,0.3,35.32
2024-10-17,Central,Technology,Copiers,Customer 114,4,480.72,0.0,48.78
2023-04-17,South,Office Supplies,Paper,Customer 95,6,10.0,0.3,-1.0
2023-06-19,East,Technology,Accessories,Customer 113,7,294.42,0.1,47.44
2023-11-09,South,Office Supplies,Binders,Customer 20,3,5.0,0.2,-0.43
2024-10-29,East,Office Supplies,Storage,Customer 76,13,204.97,0.1,20.66
2023-04-07,South,Furniture,Bookcases,Customer 110,8,567.31,0.15,35.41
2024-02-25,South,Office Supplies,Binders,Customer 111,7,65.59,0.2,13.72
2024-04-08,West,Furniture,Chairs,Customer 52,6,352.53,0.15,55.89
2023-07-29,Central,Office Supplies,Labels,Customer 48,9,75.92,0.2,-10.63
2023-01-24,South,Office Supplies,Art,Customer 118,8,95.78,0.3,6.58
2024-09-12,South,Office Supplies,Paper,Customer 78,7,52.73,0.0,-5.55
2023-12-19,Central,Office Supplies,Storage,Customer 16,13,134.88,0.15,26.0
2024-08-19,East,Office Supplies,Storage,Customer 29,7,119.61,0.3,15.99
2024-01-18,South,Office Supplies,Art,Customer 17,11,207.28,0.2,-4.68
2023-08-08,South,Technology,Machines,Customer 38,1,99.62,0.15,5.36
2023-08-14,Central,Office Supplies,Paper,Customer 43,7,91.49,0.0,19.74
2023-12-03,West,Office Supplies,Art,Customer 24,11,125.57,0.1,22.85
2023-04-11,South,Furniture,Furnishings,Customer 101,6,671.31,0.2,-37.74
2024-06-30,Central,Office Supplies,Labels,Customer 83,11,97.27,0.15,-4.85
2024-11-03,South,Office Supplies,Paper,Customer 54,13,196.13,0.1,10.67
2023-03-30,South,Office Supplies,Art,Customer 37,9,15.0,0.3,1.62
2023-02-23,West,Office Supplies,Labels,Customer 97,12,194.94,0.0,73.74
2023-02-18,Central,Technology,Copiers,Customer 91,2,179.05,0.0,40.58
2024-10-08,East,Technology,Machines,Customer 120,12,1762.51,0.0,113.49
2024-06-27,Central,Office Supplies,Labels,Customer 70,11,59.37,0.1,13.28
2024-01-27,East,Technology,Phones,Customer 73,1,44.19,0.1,-0.35
2023-06-07,South,Office Supplies,Storage,Customer 50,9,140.99,0.1,22.8
2024-03-26,South,Technology,Machines,Customer 83,10,772.21,0.2,138.96
2023-03-23,Central,Office Supplies,Labels,Customer 35,4,50.21,0.0,11.75
2023-06-21,East,Technology,Machines,Customer 87,6,620.17,0.0,183.89
2024-12-14,South,Office Supplies,Labels,Customer 95,6,62.06,0.2,-4.94
2023-02-02,Central,Office Supplies,Art,Customer 119,3,51.31,0.0,4.26
2023-10-12,South,Furniture,Tables,Customer 32,13,661.92,0.0,-15.7
2024-11-16,West,Office Supplies,Paper,Customer 95,8,75.51,0.15,5.39
2024-04-30,Central,Furniture,Chairs,Customer 89,11,1289.65,0.4,-109.98
2024-04-25,Central,Office Supplies,Storage,Customer 11,10,96.11,0.2,1.99
2023-10-06,East,Furniture,Chairs,Customer 109,3,199.68,0.0,25.6
2023-07-09,Central,Technology,Accessories,Customer 87,10,846.86,0.0,140.46
2024-04-17,East,Office Supplies,Labels,Customer 79,1,21.26,0.15,3.22
2023-02-01,South,Technology,Phones,Customer 97,5,717.87,0.4,-134.5
2024-11-03,West,Furniture,Bookcases,Customer 32,7,403.82,0.3,-17.35
2024-07-30,West,Office Supplies,Art,Customer 60,7,74.87,0.1,25.55
2024-06-24,South,Office Supplies,Storage,Customer 84,13,98.73,0.15,3.88
2023-07-21,West,Office Supplies,Labels,Customer 95,8,141.97,0.4,-22.81
2023-12-02,South,Office Supplies,Paper,Customer 25,3,30.9,0.0,6.17
2023-06-05,West,Furniture,Tables,Customer 52,3,250.02,0.15,148.92
2023-11-08,South,Office Supplies,Storage,Customer 67,6,49.75,0.1,8.82
2024-05-13,East,Office Supplies,Paper,Customer 25,3,51.94,0.1,-0.05
2023-02-16,East,Furniture,Tables,Customer 118,4,310.17,0.0,111.18
2024-07-30,South,Office Supplies,Binders,Customer 75,8,151.8,0.15,-10.44
2024-01-09,Central,Office Supplies,Binders,Customer 60,2,25.19,0.0,3.22
2023-11-29,West,Furniture,Chairs,Customer 84,11,1156.13,0.2,90.56
2023-07-21,Central,Furniture,Tables,Customer 11,10,515.63,0.0,163.36
2023-02-03,West,Furniture,Tables,Customer 36,3,300.08,0.15,29.04
2024-01-30,West,Furniture,Furnishings,Customer 40,9,961.01,0.3,-14.07
2023-06-24,West,Technology,Phones,Customer 45,7,289.09,0.2,80.35
2023-03-16,South,Technology,Phones,Customer 68,9,609.33,0.1,-50.23
2024-02-13,East,Technology,Machines,Customer 77,13,1147.03,0.15,126.94
2024-01-23,Central,Office Supplies,Storage,Customer 32,8,136.14,0.3,-39.7
2023-03-24,Central,Technology,Phones,Customer 44,1,27.37,0.0,9.54
2023-11-23,West,Furniture,Tables,Customer 114,6,391.86,0.0,80.05
2023-05-30,West,Office Supplies,Paper,Customer 61,12,140.27,0.4,-11.32
2024-11-16,West,Furniture,Tables,Customer 70,11,948.34,0.0,112.47
2023-10-22,East,Furniture,Bookcases,Customer 61,7,835.34,0.2,330.56
2023-03-31,East,Office Supplies,Labels,Customer 118,4,38.14,0.2,4.29
2023-08-18,West,Office Supplies,Storage,Customer 81,8,38.98,0.1,-1.17
2023-12-18,East,Office Supplies,Storage,Customer 8,5,30.79,0.3,4.19
2024-11-16,East,Office Supplies,Storage,Customer 1,1,12.62,0.0,0.6
2023-10-26,Central,Office Supplies,Paper,Customer 71,12,270.76,0.1,5.38
2023-12-31,East,Office Supplies,Paper,Customer 12,13,124.89,0.2,38.5
2024-02-27,West,Office Supplies,Labels,Customer 113,7,50.48,0.15,0.19
2024-08-20,Central,Technology,Phones,Customer 32,2,130.62,0.2,-8.52
2023-11-22,Central,Office Supplies,Labels,Customer 61,3,39.97,0.1,7.96
2024-04-22,West,Office Supplies,Paper,Customer 108,9,102.86,0.0,-13.74
2023-03-25,South,Office Supplies,Binders,Customer 69,5,61.78,0.2,0.52
2023-09-28,Central,Office Supplies,Binders,Customer 45,9,67.1,0.3,0.33
2023-03-22,West,Technology,Phones,Customer 42,3,339.81,0.15,11.28
2023-11-06,Central,Office Supplies,Binders,Customer 117,6,119.08,0.0,26.29
2023-12-03,South,Furniture,Tables,Customer 15,10,1094.99,0.0,16.96
2024-10-20,West,Technology,Phones,Customer 53,11,1307.27,0.2,-145.95
2023-05-09,West,Office Supplies,Storage,Customer 92,1,6.05,0.0,0.33
2024-04-04,Central,Technology,Accessories,Customer 109,8,668.12,0.0,125.3
2023-04-26,South,Office Supplies,Paper,Customer 56,5,57.8,0.0,7.1
2024-11-17,West,Office Supplies,Storage,Customer 3,13,42.62,0.15,-3.48
2024-09-21,Central,Office Supplies,Paper,Customer 97,10,78.62,0.0,9.7
2024-07-04,West,Office Supplies,Binders,Customer 66,9,142.29,0.15,47.86
2023-05-15,East,Office Supplies,Paper,Customer 116,9,62.93,0.15,0.56
2023-08-17,East,Office Supplies,Labels,Customer 89,6,53.93,0.0,15.62
2024-05-19,West,Office Supplies,Binders,Customer 62,10,137.7,0.1,54.49
2023-06-29,Central,Office Supplies,Binders,Customer 115,8,71.87,0.1,4.77
2023-07-22,East,Office Supplies,Binders,Customer 68,8,47.89,0.0,2.19
2024-08-18,West,Office Supplies,Labels,Customer 7,5,76.84,0.15,0.57
2024-07-03,East,Office Supplies,Labels,Customer 82,10,118.59,0.0,16.25
2024-11-29,East,Furniture,Chairs,Customer 30,9,116.35,0.0,28.01
2023-05-17,Central,Furniture,Chairs,Customer 80,10,130.59,0.1,9.2
2024-09-20,West,Office Supplies,Storage,Customer 26,7,107.01,0.2,-1.67
2024-08-16,East,Office Supplies,Labels,Customer 108,2,20.01,0.0,3.53
2024-01-25,Central,Office Supplies,Paper,Customer 103,2,28.72,0.0,3.09
2023-09-11,Central,Furniture,Chairs,Customer 7,9,416.7,0.0,90.93
2023-05-14,South,Office Supplies,Binders,Customer 44,12,134.52,0.1,4.36
2023-05-23,Central,Furniture,Furnishings,Customer 60,4,6.67,0.15,0.55
2024-07-27,East,Technology,Machines,Customer 77,7,691.1,0.0,222.84
2024-11-02,South,Furniture,Furnishings,Customer 114,1,81.51,0.0,7.34
2023-05-07,South,Furniture,Tables,Customer 98,1,79.85,0.3,5.72
2024-01-30,West,Furniture,Furnishings,Customer 1,8,653.1,0.1,-30.96
2024-02-23,South,Office Supplies,Art,Customer 72,1,12.45,0.15,0.84
2023-05-02,East,Technology,Machines,Customer 118,13,680.5,0.1,-32.57
2024-05-27,West,Office Supplies,Storage,Customer 110,11,86.37,0.0,7.1
2024-09-27,South,Furniture,Furnishings,Customer 52,10,822.87,0.3,64.65
2023-11-19,East,Furniture,Chairs,Customer 2,12,1250.34,0.15,333.13
2024-10-07,West,Technology,Machines,Customer 74,2,226.64,0.2,-28.65
2023-06-14,West,Furniture,Chairs,Customer 24,2,161.62,0.0,9.72
2023-10-09,Central,Office Supplies,Paper,Customer 104,11,211.6,0.0,53.18
2024-11-11,South,Office Supplies,Art,Customer 25,6,69.67,0.0,25.17
2024-11-07,East,Office Supplies,Paper,Customer 114,13,118.27,0.1,-0.08
2024-02-20,West,Technology,Machines,Customer 69,12,996.98,0.1,296.23
2023-02-20,West,Technology,Copiers,Customer 85,12,1380.1,0.15,209.71
2023-12-16,East,Technology,Machines,Customer 16,7,11.67,0.15,0.84
2023-08-02,East,Office Supplies,Paper,Customer 76,7,149.99,0.0,54.97
2023-10-03,West,Furniture,Bookcases,Customer 68,13,519.16,0.15,53.67
2023-02-07,West,Furniture,Chairs,Customer 23,12,621.65,0.3,223.91
2024-10-13,South,Office Supplies,Labels,Customer 69,8,74.55,0.0,11.39
2024-10-18,East,Office Supplies,Storage,Customer 65,10,210.32,0.0,49.11
2023-10-15,East,Technology,Copiers,Customer 48,2,397.25,0.1,-38.05
2024-10-17,Central,Office Supplies,Art,Customer 71,2,23.25,0.0,4.0
2024-11-14,West,Technology,Accessories,Customer 84,10,1430.27,0.3,-189.68
2024-06-15,West,Office Supplies,Binders,Customer 118,9,166.6,0.0,38.44
2024-11-02,West,Office Supplies,Art,Customer 44,10,100.09,0.0,16.87
2023-05-11,South,Office Supplies,Paper,Customer 102,7,62.97,0.3,0.85
2024-11-24,Central,Office Supplies,Binders,Customer 11,6,79.15,0.0,11.48
2023-10-11,Central,Office Supplies,Labels,Customer 89,3,53.05,0.1,4.9
2023-02-10,West,Office Supplies,Art,Customer 112,7,123.28,0.2,5.57
2024-03-11,South,Office Supplies,Art,Customer 108,13,101.8,0.0,36.13
2024-12-22,Central,Technology,Phones,Customer 93,3,270.27,0.15,37.62
2023-07-15,West,Office Supplies,Art,Customer 31,7,112.24,0.0,9.3
2024-10-06,East,Office Supplies,Storage,Customer 7,6,39.97,0.0,3.09
2024-02-27,West,Technology,Phones,Customer 38,6,376.53,0.0,77.6
2023-04-21,East,Technology,Copiers,Customer 15,12,618.03,0.2,-41.24
2024-02-22,West,Technology,Machines,Customer 30,12,2232.87,0.2,303.18
2023-11-21,Central,Technology,Accessories,Customer 24,4,216.23,0.0,70.59
2024-07-24,West,Office Supplies,Binders,Customer 103,6,42.13,0.0,13.27
2024-12-13,South,Furniture,Chairs,Customer 5,4,165.6,0.0,19.75
2024-06-26,South,Furniture,Chairs,Customer 102,6,177.25,0.2,37.85
2024-12-23,East,Technology,Copiers,Customer 21,11,762.36,0.1,148.75
2024-03-21,West,Office Supplies,Paper,Customer 96,8,68.37,0.1,3.25
2023-12-31,Central,Technology,Machines,Customer 48,6,945.76,0.0,411.01
2023-01-25,West,Office Supplies,Art,Customer 8,9,84.6,0.15,-8.59
2023-03-13,South,Office Supplies,Paper,Customer 16,11,104.73,0.15,-33.82
2024-06-01,Central,Office Supplies,Storage,Customer 97,4,50.7,0.0,-9.66
2024-05-19,South,Office Supplies,Paper,Customer 24,5,87.73,0.2,-1.69
2024-07-06,South,Office Supplies,Paper,Customer 81,2,22.74,0.2,4.43
2024-09-11,West,Furniture,Chairs,Customer 56,11,244.87,0.3,20.57
2024-10-29,West,Office Supplies,Art,Customer 93,3,35.19,0.4,-7.06
2023-10-31,West,Office Supplies,Art,Customer 56,1,1.67,0.0,0.3
2024-01-04,Central,Furniture,Bookcases,Customer 64,11,989.11,0.0,287.75
2023-03-09,South,Furniture,Tables,Customer 11,6,429.58,0.0,112.86
2024-07-09,West,Furniture,Tables,Customer 30,4,158.67,0.1,58.3
2023-11-09,Central,Furniture,Bookcases,Customer 62,12,542.86,0.3,-3.62
2024-06-02,East,Office Supplies,Paper,Customer 39,7,73.69,0.0,16.89
2024-08-28,East,Furniture,Furnishings,Customer 118,4,202.99,0.0,8.87
2024-02-15,East,Furniture,Bookcases,Customer 13,8,215.25,0.0,29.56
2024-04-08,West,Technology,Machines,Customer 55,4,137.49,0.1,65.6
2024-08-15,South,Office Supplies,Binders,Customer 25,7,94.74,0.0,1.86
2024-03-17,South,Office Supplies,Art,Customer 12,12,175.65,0.4,-9.64
2023-09-14,West,Office Supplies,Binders,Customer 65,1,13.87,0.2,1.52
2023-03-10,East,Technology,Accessories,Customer 27,5,693.02,0.1,-24.5
2024-05-03,East,Office Supplies,Labels,Customer 70,5,77.37,0.15,11.18
2023-01-16,West,Office Supplies,Paper,Customer 68,6,25.84,0.2,0.91
2023-01-19,East,Technology,Copiers,Customer 87,11,2022.65,0.15,-89.25
2023-11-20,Central,Office Supplies,Paper,Customer 61,5,57.16,0.0,18.41
2024-02-21,East,Technology,Copiers,Customer 2,3,171.83,0.15,12.32
2023-09-08,East,Technology,Accessories,Customer 20,3,369.49,0.2,-1.49
2024-01-23,West,Office Supplies,Storage,Customer 99,6,63.36,0.0,5.47
2024-06-14,East,Furniture,Bookcases,Customer 100,7,553.82,0.1,34.26
2023-10-06,Central,Furniture,Bookcases,Customer 76,2,146.62,0.0,28.01
2024-01-16,South,Furniture,Furnishings,Customer 23,10,931.87,0.15,-24.72
2024-11-12,East,Office Supplies,Labels,Customer 1,3,24.96,0.1,1.3
2023-02-15,East,Office Supplies,Labels,Customer 38,4,15.57,0.15,1.42
2023-07-14,West,Office Supplies,Labels,Customer 76,8,72.25,0.2,6.54
2023-09-28,West,Furniture,Furnishings,Customer 71,13,1223.66,0.3,-490.67
2023-05-04,East,Office Supplies,Art,Customer 18,13,189.35,0.3,35.01
2024-12-24,East,Office Supplies,Labels,Customer 27,2,11.68,0.1,0.47
2023-05-02,West,Furniture,Furnishings,Customer 3,4,113.46,0.15,16.49
2023-06-07,South,Office Supplies,Binders,Customer 7,2,12.42,0.2,1.04
2024-07-05,East,Office Supplies,Labels,Customer 16,10,223.65,0.1,20.35
2024-09-25,West,Technology,Machines,Customer 5,2,163.85,0.4,-4.79
2024-02-05,East,Technology,Accessories,Customer 51,7,597.67,0.0,274.88
2023-03-13,Central,Office Supplies,Paper,Customer 5,4,65.27,0.1,9.98
2023-07-08,South,Furniture,Furnishings,Customer 76,7,484.08,0.0,18.56
2024-02-17,East,Furniture,Chairs,Customer 8,6,534.83,0.0,66.45
2023-06-21,Central,Office Supplies,Paper,Customer 100,10,93.58,0.15,16.11
2024-08-13,West,Office Supplies,Paper,Customer 119,7,103.08,0.2,21.56
